[POLYGONS]
;;Subcatchment   X-Coord            Y-Coord           
;;-------------- ------------------ ------------------
S1000		20146.13271673862		80855.19655078836
S1000		20039.239237048663		81077.25047055818
S1000		20013.959414705634		81129.01942553371
S1000		19908.5079334341		81511.16358368471
S1000		19906.103292245418		81591.23856130615
S1000		19897.944639200345		81884.49544057157
S1000		19898.423353393562		81893.43137914501
S1000		19904.23348462209		82021.10514936876
S1000		19903.578320673667		82037.11762613896
S1000		19885.311129629612		82450.36134296935
S1000		19974.22728790529		82725.00329604838
S1000		19957.651370895095		82809.37341287546
S1000		19867.107166425325		83266.8258494595
S1000		20025.136190623045		83310.6373958448
S1000		20045.056493982673		83316.16638400406
S1000		20319.59114549309		83372.14289493114
S1000		20772.300645150244		83464.42585894186
S1000		20793.474406914786		83468.743634318
S1000		20922.701503396966		83495.10261864308
S1000		21093.569311399944		83529.92573308945
S1000		21199.450327819213		83551.502813817
S1000		21281.43897475861		83212.53657482285
S1000		21385.889137470163		82748.48214221932
S1000		21526.379349061288		82153.05390983168
S1000		21340.815529629588		81798.06468133815
S1000		21187.871223891154		81856.53416406177
S1000		20460.138466120698		80357.04847379122
S1000		20080.88641304709		80254.3111318294
S1000		20026.40316612739		80239.5519411806
S1000		20116.17129802797		80447.54426546395
S1000		20168.596218177117		80568.6228016736
S1000		20176.787674088962		80745.26015219092
S1000		20146.13271673862		80855.19655078836
S1003		19957.651370895095		82809.37341287546
S1003		19974.22728790529		82725.00329604838
S1003		19885.311129629612		82450.36134296935
S1003		19903.578320673667		82037.11762613896
S1003		19904.23348462209		82021.10514936876
S1003		19898.423353393562		81893.43137914501
S1003		19897.944639200345		81884.49544057157
S1003		19906.103292245418		81591.23856130615
S1003		19908.5079334341		81511.16358368471
S1003		20013.959414705634		81129.01942553371
S1003		20039.239237048663		81077.25047055818
S1003		19864.241484541446		80991.73581835907
S1003		19624.701581595466		81140.32460233476
S1003		19475.3047842877		81225.73189819511
S1003		19330.08155833278		81310.5239287354
S1003		19136.56944262609		81423.18031933438
S1003		18901.734931843355		81560.38701195177
S1003		18718.562565405853		81643.40068859607
S1003		18549.856005481444		81733.79637285881
S1003		18443.09833072219		81845.50007459521
S1003		18406.214074913412		81887.12208648026
S1003		18387.731511633843		81963.08166008163
S1003		18367.933818379417		82042.87527182978
S1003		18640.723835498095		82196.23162426613
S1003		19063.104971738532		82403.26186487824
S1003		19407.045148996636		82562.19978649169
S1003		19710.54646584764		82700.40489306208
S1003		19957.651370895095		82809.37341287546
S100715		20651.25683379732		80289.43252823781
S100715		20539.656632848084		80320.5017768424
S100715		20498.041518541984		80243.70362504199
S100715		20325.157797001302		80278.26968711149
S100715		20090.47058423143		79921.08218983747
S100715		19961.195700177923		79961.8269578712
S100715		20080.88641304709		80254.3111318294
S100715		20460.138466120698		80357.04847379122
S100715		21187.871223891154		81856.53416406177
S100715		21340.815529629588		81798.06468133815
S100715		21701.239918001927		81660.27784252912
S100715		21765.327084193937		81280.18428286072
S100715		21758.318791825324		80993.26463031117
S100715		21815.218995915726		80895.45139030647
S100715		21934.641973009333		80780.05335587356
S100715		21896.73379025515		80727.96445780154
S100715		21494.97253892664		79904.21361498442
S100715		20606.380448128097		80213.54290406592
S100715		20651.25683379732		80289.43252823781
S100730		20090.47058423143		79921.08218983747
S100730		20325.157797001302		80278.26968711149
S100730		20498.041518541984		80243.70362504199
S100730		20539.656632848084		80320.5017768424
S100730		20651.25683379732		80289.43252823781
S100730		20606.380448128097		80213.54290406592
S100730		21494.97253892664		79904.21361498442
S100730		21098.872510994785		78795.88369086385
S100730		20742.33647879865		78899.18775781244
S100730		20372.69805766549		79007.29545908142
S100730		20375.214920192957		79389.08938597236
S100730		20001.156791648827		79505.07772167213
S100730		20158.034041320905		79899.78774301056
S100730		20090.47058423143		79921.08218983747
S1011		19414.417381185107		79455.94700099714
S1011		19409.224369826727		79599.0676768506
S1011		19388.878449929878		79964.45323205087
S1011		19557.669584804215		80005.57815196365
S1011		19567.563210707158		80007.9891228145
S1011		19603.677178229205		80027.37730211578
S1011		19661.2321638586		80058.27717865538
S1011		19741.573603149503		80072.42174949776
S1011		19904.046909837984		80199.00923916325
S1011		19918.60177450534		80210.34911638405
S1011		20026.40316612739		80239.5519411806
S1011		20080.88641304709		80254.3111318294
S1011		19961.195700177923		79961.8269578712
S1011		20090.47058423143		79921.08218983747
S1011		20158.034041320905		79899.78774301056
S1011		20001.156791648827		79505.07772167213
S1011		20375.214920192957		79389.08938597236
S1011		20372.69805766549		79007.29545908142
S1011		19414.417381185107		79455.94700099714
S101910		19182.590847237036		78693.29691512417
S101910		19309.926657191478		78806.07011034712
S101910		19424.366648691706		78928.74126067664
S101910		19536.080643136054		79154.86700472608
S101910		19489.971568074077		79256.18227072805
S101910		19414.844163485803		79444.18460989464
S101910		19414.417381185107		79455.94700099714
S101910		20372.69805766549		79007.29545908142
S101910		20742.33647879865		78899.18775781244
S101910		20428.3034774065		78287.61500331573
S101910		19182.590847237036		78693.29691512417
S101919		20428.3034774065		78287.61500331573
S101919		20742.33647879865		78899.18775781244
S101919		21098.872510994785		78795.88369086385
S101919		21494.97253892664		79904.21361498442
S101919		22238.02971999999		79607.89944234863
S101919		22295.8357054824		79603.30635313783
S101919		22349.94069755543		79640.73800676595
S101919		22482.632493682206		79672.29317085538
S101919		22640.109322276898		79357.78577591944
S101919		22814.87694513891		78680.96972771548
S101919		22952.40650562104		78644.42982713133
S101919		23426.19022411108		78498.23229574971
S101919		24163.663759646937		78262.89812911954
S101919		23539.07139280252		76937.51168020442
S101919		23353.83173565194		76996.03623907082
S101919		23182.751270656474		77431.3445414668
S101919		21434.398621059954		77994.65861815214
S101919		20942.879992357455		78138.10008949041
S101919		20428.3034774065		78287.61500331573
S101925		18465.86826343555		77355.94936795346
S101925		18730.91226082854		77908.79946479388
S101925		18795.03181644436		78006.6157619115
S101925		18480.652266153134		78066.89262777194
S101925		18167.16364646796		78189.53498774674
S101925		17969.264150950126		78226.11627620086
S101925		17871.92437649425		78232.17107375432
S101925		17874.754114781506		78381.52182506863
S101925		18282.072345284745		78415.13693168014
S101925		18939.54330347106		78224.97289726976
S101925		18965.19036457222		78263.41662298702
S101925		19099.89238304645		78526.28345774673
S101925		19182.590847237036		78693.29691512417
S101925		20428.3034774065		78287.61500331573
S101925		20942.879992357455		78138.10008949041
S101925		21434.398621059954		77994.65861815214
S101925		20898.23042835761		76710.80387161393
S101925		19724.735636046156		77053.13050821796
S101925		19601.730778908357		76800.01000838447
S101925		19231.066544927657		76909.43789742049
S101925		19318.061797123402		77085.0574442381
S101925		18465.86826343555		77355.94936795346
S101945		23476.879101349972		75986.83994058706
S101945		23392.29002580233		76091.64718019217
S101945		22367.07160802558		76406.08301360626
S101945		22308.051365676336		76274.67976598628
S101945		21867.20226697717		76411.21524248924
S101945		21450.352342911065		76540.31743812468
S101945		21318.941003241576		76289.30504315998
S101945		20767.737936829217		76437.72189911641
S101945		20898.23042835761		76710.80387161393
S101945		21434.398621059954		77994.65861815214
S101945		23182.751270656474		77431.3445414668
S101945		23353.83173565194		76996.03623907082
S101945		23539.07139280252		76937.51168020442
S101945		24239.097605755553		76720.60124839377
S101945		24380.792455637828		77053.40967949107
S101945		24610.55168754235		76992.0933684865
S101945		24549.104321046732		76810.80445785634
S101945		24843.685682558455		76726.74060971662
S101945		24467.475066040643		76527.41237229109
S101945		24051.005414783023		76300.14489975944
S101945		23476.879101349972		75986.83994058706
S102505		18949.183395910077		76325.69252553489
S102505		18093.09262058139		76571.93947403412
S102505		18274.992328970693		76954.10061437078
S102505		17844.508989820257		77084.70206581894
S102505		17908.270489400253		77214.47755004931
S102505		18333.510941527784		77077.83494318742
S102505		18394.15038740076		77206.35520388186
S102505		18465.86826343555		77355.94936795346
S102505		19318.061797123402		77085.0574442381
S102505		19231.066544927657		76909.43789742049
S102505		19601.730778908357		76800.01000838447
S102505		19724.735636046156		77053.13050821796
S102505		20898.23042835761		76710.80387161393
S102505		20767.737936829217		76437.72189911641
S102505		20665.844195652753		76224.48816655949
S102505		20595.125725407153		76047.94308497477
S102505		19037.027113924734		76525.23166662455
S102505		18949.183395910077		76325.69252553489
S1031		26582.74870543927		74078.58231137507
S1031		27066.777264131233		74433.52198022604
S1031		27452.881358419545		74703.80216413736
S1031		28245.409517300315		74474.55474895239
S1031		28262.979974710383		74469.5382239623
S1031		28478.003671904095		74407.01135657169
S1031		28486.66638867464		74404.62147696037
S1031		28759.419533426873		74325.613727835
S1031		29106.350819396786		74348.37326968834
S1031		29313.786502079107		74277.79928206932
S1031		29056.30650844518		73729.4361081738
S1031		28895.173913783394		73386.16211695038
S1031		28260.032594467513		73580.38141722791
S1031		26582.74870543927		74078.58231137507
S103110		21594.180819088593		75491.29925916716
S103110		20518.446288918145		75837.6159349503
S103110		18949.183395910077		76325.69252553489
S103110		19037.027113924734		76525.23166662455
S103110		20595.125725407153		76047.94308497477
S103110		20665.844195652753		76224.48816655949
S103110		20767.737936829217		76437.72189911641
S103110		21318.941003241576		76289.30504315998
S103110		21450.352342911065		76540.31743812468
S103110		21867.20226697717		76411.21524248924
S103110		21550.79009372648		75737.08998726401
S103110		21819.27183415182		75663.62544090673
S103110		21723.81225941889		75449.56658064574
S103110		21594.180819088593		75491.29925916716
S103115		23867.101266736165		74877.20114893094
S103115		23470.72894231975		75019.5491360547
S103115		23378.34246483352		74955.67132037692
S103115		22238.04886600841		75317.88443274517
S103115		21803.46225900948		75408.0214981949
S103115		21723.81225941889		75449.56658064574
S103115		21819.27183415182		75663.62544090673
S103115		21550.79009372648		75737.08998726401
S103115		21867.20226697717		76411.21524248924
S103115		22308.051365676336		76274.67976598628
S103115		22367.07160802558		76406.08301360626
S103115		23392.29002580233		76091.64718019217
S103115		23476.879101349972		75986.83994058706
S103115		23522.073862610385		75462.20432983804
S103115		23981.68321562186		75363.19805298839
S103115		24141.908952516504		75313.46496994887
S103115		24288.388814784586		75617.92438069358
S103115		25125.521427334286		75363.51076357905
S103115		25526.69191045966		75241.59047142789
S103115		25397.856111856177		74949.98603651673
S103115		27066.777264131233		74433.52198022604
S103115		26582.74870543927		74078.58231137507
S103115		25565.058772192337		74380.86470913514
S103115		23867.101266736165		74877.20114893094
S103150		20746.075160396285		75414.08527619764
S103150		20653.381333806552		75441.92896727566
S103150		20348.479288183153		75545.16680856235
S103150		19256.83865787089		75887.4370122971
S103150		19110.924820894375		75569.61449150741
S103150		18684.523064306937		75718.48660318647
S103150		18127.427018402144		75921.02326564398
S103150		18093.09262058139		76571.93947403412
S103150		18949.183395910077		76325.69252553489
S103150		20518.446288918145		75837.6159349503
S103150		21594.180819088593		75491.29925916716
S103150		21456.984790317714		75187.45454480406
S103150		21434.585017410107		75129.81090687681
S103150		21225.627712354995		75198.05139647145
S103150		21258.988355408423		75260.01475808956
S103150		20746.075160396285		75414.08527619764
S103155		22359.540978076868		74573.17433574144
S103155		21538.94948832132		74840.5671361899
S103155		21668.636337026954		75125.62294313125
S103155		21456.984790317714		75187.45454480406
S103155		21594.180819088593		75491.29925916716
S103155		21723.81225941889		75449.56658064574
S103155		21803.46225900948		75408.0214981949
S103155		22238.04886600841		75317.88443274517
S103155		23378.34246483352		74955.67132037692
S103155		23470.72894231975		75019.5491360547
S103155		23867.101266736165		74877.20114893094
S103155		23697.729345111176		74519.31098779198
S103155		23505.72601619363		74573.3288558172
S103155		23376.69412175473		74279.02599924803
S103155		23199.599094889127		74349.4386775624
S103155		22359.540978076868		74573.17433574144
S103160		25772.677556137554		73756.19330407027
S103160		25342.373731829226		73889.22297172248
S103160		25392.75737515185		74037.27575523779
S103160		25198.124130560085		74097.187610114
S103160		23697.729345111176		74519.31098779198
S103160		23867.101266736165		74877.20114893094
S103160		25565.058772192337		74380.86470913514
S103160		26582.74870543927		74078.58231137507
S103160		26244.79309812747		73837.66772946622
S103160		25859.585055236705		73969.2277076533
S103160		25772.677556137554		73756.19330407027
S103175		18156.486547041684		75637.47431543935
S103175		18127.427018402144		75921.02326564398
S103175		18684.523064306937		75718.48660318647
S103175		19110.924820894375		75569.61449150741
S103175		19256.83865787089		75887.4370122971
S103175		20348.479288183153		75545.16680856235
S103175		20653.381333806552		75441.92896727566
S103175		20746.075160396285		75414.08527619764
S103175		20522.366713941097		74932.87625507917
